Month,Vertical,Client,Horizontal,Project Id,Project Name,Comment,Onsite/Offshore,Billing Type,Revenue,Compensation,Travel Expense,Software Licenses,Subcontracting Costs,Margin
Jul,Technology,Honeywell Intl.,Cloud,255,Honeywell Intl._Cloud_project,Billdays,(blank),T&M,3645.8721,0,0,0,0,3645.8721
Jul,Technology,Honeywell Intl.,Cloud,255,Honeywell Intl._Cloud_project,(blank),Offshore,T&M,45383.247,3384.615385,3550,900,28136,9412.631615
Jul,Technology,Honeywell Intl.,Cloud,255,Honeywell Intl._Cloud_project,(blank),Onsite,T&M,77591.358,34583.33333,2950,460,31332,8266.024667
Jul,Technology,Honeywell Intl.,Cloud,255,Honeywell Intl._Cloud_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Honeywell Intl.,HCM,257,Honeywell Intl._HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Honeywell Intl.,HCM,257,Honeywell Intl._HCM_project,Billdays,(blank),T&M,2520.4179,0,0,0,0,2520.4179
Jul,Technology,Honeywell Intl.,HCM,257,Honeywell Intl._HCM_project,(blank),Offshore,T&M,49220.028,5538.461538,3950,460,7178,32093.56646
Jul,Technology,Honeywell Intl.,HCM,257,Honeywell Intl._HCM_project,(blank),Onsite,T&M,50437.53,21500,1200,660,7755,19322.53
Jul,Technology,Honeywell Intl.,HCM,257,Honeywell Intl._HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Honeywell Intl.,QA,259,Honeywell Intl._QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Honeywell Intl.,QA,259,Honeywell Intl._QA_project,Billdays,(blank),FixedBid,3394.56,0,0,0,0,3394.56
Jul,Technology,Honeywell Intl.,QA,259,Honeywell Intl._QA_project,(blank),Offshore,FixedBid,34894.08,3307.692308,4950,410,5170,21056.38769
Jul,Technology,Honeywell Intl.,QA,259,Honeywell Intl._QA_project,(blank),Onsite,FixedBid,43729.92,32500,200,60,0,10969.92
Jul,Technology,Honeywell Intl.,QA,259,Honeywell Intl._QA_project,True Up/Down,(blank),FixedBid,1018.368,0,0,0,0,1018.368
Jul,Technology,Honeywell Intl.,SAP,258,Honeywell Intl._SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Honeywell Intl.,SAP,258,Honeywell Intl._SAP_project,Billdays,(blank),T&M,2646.657,0,0,0,0,2646.657
Jul,Technology,Honeywell Intl.,SAP,258,Honeywell Intl._SAP_project,(blank),Offshore,T&M,37397.88,3461.538462,750,560,11857,20769.34154
Jul,Technology,Honeywell Intl.,SAP,258,Honeywell Intl._SAP_project,(blank),Onsite,T&M,116762.49,38250,3750,2100,52286,20376.49
Jul,Technology,Honeywell Intl.,SAP,258,Honeywell Intl._SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Ingram Micro,HCM,234,Ingram Micro_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Ingram Micro,HCM,234,Ingram Micro_HCM_project,Billdays,(blank),FixedBid,4704.714667,0,0,0,0,4704.714667
Jul,Technology,Ingram Micro,HCM,234,Ingram Micro_HCM_project,(blank),Offshore,FixedBid,40707.04,4461.538462,2600,820,7755,25070.50154
Jul,Technology,Ingram Micro,HCM,234,Ingram Micro_HCM_project,(blank),Onsite,FixedBid,68970.88,37583.33333,1900,1150,7392,20945.54667
Jul,Technology,Ingram Micro,HCM,234,Ingram Micro_HCM_project,True Up/Down,(blank),FixedBid,55045.1616,0,0,0,0,55045.1616
Jul,Technology,Ingram Micro,QA,236,Ingram Micro_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Ingram Micro,QA,236,Ingram Micro_QA_project,Billdays,(blank),T&M,779.72,0,0,0,0,779.72
Jul,Technology,Ingram Micro,QA,236,Ingram Micro_QA_project,(blank),Offshore,T&M,44015.8,5692.307692,3650,1320,38921,-5567.507692
Jul,Technology,Ingram Micro,QA,236,Ingram Micro_QA_project,(blank),Onsite,T&M,60344.672,29666.66667,3850,1570,32296,-7037.994667
Jul,Technology,Ingram Micro,QA,236,Ingram Micro_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Ingram Micro,SAP,235,Ingram Micro_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Ingram Micro,SAP,235,Ingram Micro_SAP_project,Billdays,(blank),T&M,2795.006667,0,0,0,0,2795.006667
Jul,Technology,Ingram Micro,SAP,235,Ingram Micro_SAP_project,(blank),Offshore,T&M,47389.2,6923.076923,900,480,14668,24418.12308
Jul,Technology,Ingram Micro,SAP,235,Ingram Micro_SAP_project,(blank),Onsite,T&M,65137.93,35333.33333,2700,1200,25361,543.5966667
Jul,Technology,Ingram Micro,SAP,235,Ingram Micro_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Intel,QA,207,Intel_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Intel,QA,207,Intel_QA_project,Billdays,(blank),T&M,1129.691733,0,0,0,0,1129.691733
Jul,Technology,Intel,QA,207,Intel_QA_project,(blank),Offshore,T&M,18863.04,4153.846154,4500,550,20086,-10426.80615
Jul,Technology,Intel,QA,207,Intel_QA_project,(blank),Onsite,T&M,32933.488,24000,1500,960,9240,-2766.512
Jul,Technology,Intel,QA,207,Intel_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,Adjustments,(blank),FixedBid,34221.4656,0,0,0,0,34221.4656
Jul,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,Billdays,(blank),FixedBid,3564.736,0,0,0,0,3564.736
Jul,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,(blank),Offshore,FixedBid,43320.96,2076.923077,700,560,16838,23146.03692
Jul,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,(blank),Onsite,FixedBid,59016.96,29416.66667,3250,600,0,25750.29333
Jul,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,True Up/Down,(blank),FixedBid,43846.2528,0,0,0,0,43846.2528
Jul,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,Adjustments,(blank),T&M,33651.51768,0,0,0,0,33651.51768
Jul,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,Billdays,(blank),T&M,3115.881267,0,0,0,0,3115.881267
Jul,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,(blank),Offshore,T&M,32327.438,3769.230769,1200,1070,8232,18056.20723
Jul,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,(blank),Onsite,T&M,53517.365,24833.33333,2750,270,12506,13158.03167
Jul,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,Billdays,(blank),T&M,2439.449067,0,0,0,0,2439.449067
Jul,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,(blank),Offshore,T&M,20244.352,2923.076923,1500,250,0,15571.27508
Jul,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,(blank),Onsite,T&M,78731.136,22166.66667,4350,890,70773,-19448.53067
Jul,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,Billdays,(blank),FixedBid,3551.946667,0,0,0,0,3551.946667
Jul,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,(blank),Offshore,FixedBid,64353.6,6692.307692,3950,800,26896,26015.29231
Jul,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,(blank),Onsite,FixedBid,91908.8,27583.33333,5450,1720,47266,9889.466667
Jul,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,True Up/Down,(blank),FixedBid,22377.264,0,0,0,0,22377.264
Jul,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,Billdays,(blank),T&M,1465.7664,0,0,0,0,1465.7664
Jul,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,(blank),Offshore,T&M,12883.84,923.0769231,1500,620,17328,-7487.236923
Jul,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,(blank),Onsite,T&M,41737.344,33750,2550,70,19680,-14312.656
Jul,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,Adjustments,(blank),FixedBid,-34066.08,0,0,0,0,-34066.08
Jul,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,Billdays,(blank),FixedBid,2523.413333,0,0,0,0,2523.413333
Jul,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,(blank),Offshore,FixedBid,25846.4,1615.384615,2450,310,19282,2189.015385
Jul,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,(blank),Onsite,FixedBid,68092.8,42583.33333,4550,860,36022,-15922.53333
Jul,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,Billdays,(blank),FixedBid,4969.066667,0,0,0,0,4969.066667
Jul,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,(blank),Offshore,FixedBid,68112,9307.692308,3850,1130,6490,47334.30769
Jul,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,(blank),Onsite,FixedBid,45408,21916.66667,2100,170,12960,8261.333333
Jul,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,True Up/Down,(blank),FixedBid,46212.32,0,0,0,0,46212.32
Jul,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,Billdays,(blank),T&M,2405.866667,0,0,0,0,2405.866667
Jul,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,(blank),Offshore,T&M,43547.2,6076.923077,2200,630,27205,7435.276923
Jul,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,(blank),Onsite,T&M,59860.8,49500,3150,440,0,6770.8
Jul,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,Billdays,(blank),FixedBid,3141.333333,0,0,0,0,3141.333333
Jul,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,(blank),Offshore,FixedBid,41600,3769.230769,1900,610,19515,15805.76923
Jul,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,(blank),Onsite,FixedBid,24800,5416.666667,950,100,19454,-1120.666667
Jul,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Microsoft,HCM,226,Microsoft_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Microsoft,HCM,226,Microsoft_HCM_project,Billdays,(blank),T&M,3657.058533,0,0,0,0,3657.058533
Jul,Technology,Microsoft,HCM,226,Microsoft_HCM_project,(blank),Offshore,T&M,36103.144,3153.846154,4400,240,13193,15116.29785
Jul,Technology,Microsoft,HCM,226,Microsoft_HCM_project,(blank),Onsite,T&M,114022.084,52333.33333,5050,890,12727,43021.75067
Jul,Technology,Microsoft,HCM,226,Microsoft_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Microsoft,QA,228,Microsoft_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Microsoft,QA,228,Microsoft_QA_project,Billdays,(blank),FixedBid,3845.632,0,0,0,0,3845.632
Jul,Technology,Microsoft,QA,228,Microsoft_QA_project,(blank),Offshore,FixedBid,56570.88,8307.692308,3950,1460,14320,28533.18769
Jul,Technology,Microsoft,QA,228,Microsoft_QA_project,(blank),Onsite,FixedBid,68597.76,30250,3400,920,37362,-3334.24
Jul,Technology,Microsoft,QA,228,Microsoft_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Microsoft,SAP,227,Microsoft_SAP_project,Adjustments,(blank),T&M,17017.49,0,0,0,0,17017.49
Jul,Technology,Microsoft,SAP,227,Microsoft_SAP_project,Billdays,(blank),T&M,2268.998667,0,0,0,0,2268.998667
Jul,Technology,Microsoft,SAP,227,Microsoft_SAP_project,(blank),Offshore,T&M,58874.64,5923.076923,2800,570,26968,22613.56308
Jul,Technology,Microsoft,SAP,227,Microsoft_SAP_project,(blank),Onsite,T&M,43599.76,13750,1950,600,24874,2425.76
Jul,Technology,Microsoft,SAP,227,Microsoft_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Motorola,Analytics,176,Motorola_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Motorola,Analytics,176,Motorola_Analytics_project,Billdays,(blank),T&M,3158.98,0,0,0,0,3158.98
Jul,Technology,Motorola,Analytics,176,Motorola_Analytics_project,(blank),Offshore,T&M,85121.52,7153.846154,3950,1490,28150,44377.67385
Jul,Technology,Motorola,Analytics,176,Motorola_Analytics_project,(blank),Onsite,T&M,63426,29666.66667,2650,570,8134,22405.33333
Jul,Technology,Motorola,Analytics,176,Motorola_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Motorola,HCM,177,Motorola_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Motorola,HCM,177,Motorola_HCM_project,Billdays,(blank),T&M,2205.789667,0,0,0,0,2205.789667
Jul,Technology,Motorola,HCM,177,Motorola_HCM_project,(blank),Offshore,T&M,48731.54,4615.384615,1200,210,11988,30718.15538
Jul,Technology,Motorola,HCM,177,Motorola_HCM_project,(blank),Onsite,T&M,97997.9,43583.33333,1900,410,20234,31870.56667
Jul,Technology,Motorola,HCM,177,Motorola_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Motorola,QA,179,Motorola_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Motorola,QA,179,Motorola_QA_project,Billdays,(blank),FixedBid,4679.253333,0,0,0,0,4679.253333
Jul,Technology,Motorola,QA,179,Motorola_QA_project,(blank),Offshore,FixedBid,23091.2,1000,1900,420,22558,-2786.8
Jul,Technology,Motorola,QA,179,Motorola_QA_project,(blank),Onsite,FixedBid,76313.6,38583.33333,3400,1400,35883,-2952.733333
Jul,Technology,Motorola,QA,179,Motorola_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Motorola,SAP,178,Motorola_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Motorola,SAP,178,Motorola_SAP_project,Billdays,(blank),T&M,2160.326667,0,0,0,0,2160.326667
Jul,Technology,Motorola,SAP,178,Motorola_SAP_project,(blank),Offshore,T&M,12628,615.3846154,700,850,8694,1768.615385
Jul,Technology,Motorola,SAP,178,Motorola_SAP_project,(blank),Onsite,T&M,114567.2,58250,6050,1280,28379,20608.2
Jul,Technology,Motorola,SAP,178,Motorola_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,SBC Communications,QA,92,SBC Communications_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,SBC Communications,QA,92,SBC Communications_QA_project,Billdays,(blank),FixedBid,3321.898667,0,0,0,0,3321.898667
Jul,Technology,SBC Communications,QA,92,SBC Communications_QA_project,(blank),Offshore,FixedBid,54384.64,3153.846154,2100,990,37821,10319.79385
Jul,Technology,SBC Communications,QA,92,SBC Communications_QA_project,(blank),Onsite,FixedBid,20828.16,16250,500,550,0,3528.16
Jul,Technology,SBC Communications,QA,92,SBC Communications_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,Billdays,(blank),FixedBid,2820.48,0,0,0,0,2820.48
Jul,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,(blank),Offshore,FixedBid,63460.8,5153.846154,2350,1160,21952,32844.95385
Jul,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,(blank),Onsite,FixedBid,34532.8,10833.33333,1950,960,19686,1103.466667
Jul,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Sprint,QA,218,Sprint_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Sprint,QA,218,Sprint_QA_project,Billdays,(blank),T&M,1842.482667,0,0,0,0,1842.482667
Jul,Technology,Sprint,QA,218,Sprint_QA_project,(blank),Offshore,T&M,0,0,700,0,0,-700
Jul,Technology,Sprint,QA,218,Sprint_QA_project,(blank),Onsite,T&M,36847.584,30500,1350,550,3910,537.584
Jul,Technology,Sprint,QA,218,Sprint_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Sprint,SAP,217,Sprint_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Sprint,SAP,217,Sprint_SAP_project,Billdays,(blank),T&M,2259.873667,0,0,0,0,2259.873667
Jul,Technology,Sprint,SAP,217,Sprint_SAP_project,(blank),Offshore,T&M,40217.17,2461.538462,3400,420,31049,2886.631538
Jul,Technology,Sprint,SAP,217,Sprint_SAP_project,(blank),Onsite,T&M,34507.75,24000,1500,220,11972,-3184.25
Jul,Technology,Sprint,SAP,217,Sprint_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,Adjustments,(blank),T&M,23218.4736,0,0,0,0,23218.4736
Jul,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,Billdays,(blank),T&M,5528.208,0,0,0,0,5528.208
Jul,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,(blank),Offshore,T&M,94096.8,2000,4200,1020,54849,32027.8
Jul,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,(blank),Onsite,T&M,92689.92,30416.66667,4150,1230,24493,32400.25333
Jul,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,Billdays,(blank),T&M,2595.384,0,0,0,0,2595.384
Jul,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,(blank),Offshore,T&M,54464.4,7692.307692,3100,500,19992,23180.09231
Jul,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,(blank),Onsite,T&M,31155.84,16250,3700,600,5170,5435.84
Jul,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,HCM,187,United Technologies_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,HCM,187,United Technologies_HCM_project,Billdays,(blank),T&M,2839.98,0,0,0,0,2839.98
Jul,Technology,United Technologies,HCM,187,United Technologies_HCM_project,(blank),Offshore,T&M,31482,1846.153846,4000,560,27749,-2673.153846
Jul,Technology,United Technologies,HCM,187,United Technologies_HCM_project,(blank),Onsite,T&M,35439.36,5666.666667,2150,70,19176,8376.693333
Jul,Technology,United Technologies,HCM,187,United Technologies_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,QA,189,United Technologies_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,QA,189,United Technologies_QA_project,Billdays,(blank),T&M,2049.152,0,0,0,0,2049.152
Jul,Technology,United Technologies,QA,189,United Technologies_QA_project,(blank),Offshore,T&M,74991.36,6076.923077,5400,880,56673,5961.436923
Jul,Technology,United Technologies,QA,189,United Technologies_QA_project,(blank),Onsite,T&M,27665.28,11083.33333,750,200,12375,3256.946667
Jul,Technology,United Technologies,QA,189,United Technologies_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,SAP,188,United Technologies_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,United Technologies,SAP,188,United Technologies_SAP_project,Billdays,(blank),T&M,3613.92,0,0,0,0,3613.92
Jul,Technology,United Technologies,SAP,188,United Technologies_SAP_project,(blank),Offshore,T&M,37603.2,2923.076923,2600,1050,13354,17676.12308
Jul,Technology,United Technologies,SAP,188,United Technologies_SAP_project,(blank),Onsite,T&M,50872.8,22500,900,80,9380,18012.8
Jul,Technology,United Technologies,SAP,188,United Technologies_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,Billdays,(blank),T&M,3016.244,0,0,0,0,3016.244
Jul,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,(blank),Offshore,T&M,62691.09,5692.307692,3300,1360,28706,23632.78231
Jul,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,(blank),Onsite,T&M,34818.322,19166.66667,1250,1010,6601,6790.655333
Jul,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,Billdays,(blank),FixedBid,2408.448,0,0,0,0,2408.448
Jul,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,(blank),Offshore,FixedBid,33994.24,2846.153846,3950,960,29273,-3034.913846
Jul,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,(blank),Onsite,FixedBid,53813.76,34000,2200,500,21003,-3889.24
Jul,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,Billdays,(blank),T&M,3777.312,0,0,0,0,3777.312
Jul,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,(blank),Offshore,T&M,13171.2,1846.153846,1200,510,5304,4311.046154
Jul,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,(blank),Onsite,T&M,41559.84,23166.66667,900,570,12877,4046.173333
Jul,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Viacom,Analytics,261,Viacom_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Jul,Technology,Viacom,Analytics,261,Viacom_Analytics_project,Billdays,(blank),FixedBid,2583.36,0,0,0,0,2583.36
Jul,Technology,Viacom,Analytics,261,Viacom_Analytics_project,(blank),Offshore,FixedBid,34886.4,2923.076923,1600,130,7802,22431.32308
Jul,Technology,Viacom,Analytics,261,Viacom_Analytics_project,(blank),Onsite,FixedBid,61603.2,23750,2300,1060,12191,22302.2
Jul,Technology,Viacom,Analytics,261,Viacom_Analytics_project,True Up/Down,(blank),FixedBid,25575.264,0,0,0,0,25575.264
Jul,Technology,Viacom,HCM,262,Viacom_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Viacom,HCM,262,Viacom_HCM_project,Billdays,(blank),T&M,3005.0075,0,0,0,0,3005.0075
Jul,Technology,Viacom,HCM,262,Viacom_HCM_project,(blank),Offshore,T&M,25765.52,3692.307692,200,550,0,21323.21231
Jul,Technology,Viacom,HCM,262,Viacom_HCM_project,(blank),Onsite,T&M,62737.675,25416.66667,2200,140,14576,20405.00833
Jul,Technology,Viacom,HCM,262,Viacom_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Viacom,QA,264,Viacom_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Viacom,QA,264,Viacom_QA_project,Billdays,(blank),T&M,2248.786667,0,0,0,0,2248.786667
Jul,Technology,Viacom,QA,264,Viacom_QA_project,(blank),Offshore,T&M,64749.6,4153.846154,3350,1430,49244,6571.753846
Jul,Technology,Viacom,QA,264,Viacom_QA_project,(blank),Onsite,T&M,60260,29166.66667,1450,500,23908,5235.333333
Jul,Technology,Viacom,QA,264,Viacom_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Jul,Technology,Viacom,SAP,263,Viacom_SAP_project,Adjustments,(blank),FixedBid,51032.4,0,0,0,0,51032.4
Jul,Technology,Viacom,SAP,263,Viacom_SAP_project,Billdays,(blank),FixedBid,3956,0,0,0,0,3956
Jul,Technology,Viacom,SAP,263,Viacom_SAP_project,(blank),Offshore,FixedBid,16192,1230.769231,700,60,8904,5297.230769
Jul,Technology,Viacom,SAP,263,Viacom_SAP_project,(blank),Onsite,FixedBid,62560,29916.66667,200,1900,8100,22443.33333
Jul,Technology,Viacom,SAP,263,Viacom_SAP_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Aug,BFS,American Express,Analytics,275,American Express_Analytics_project,Adjustments,(blank),T&M,40560.7104,0,0,0,0,40560.7104
Aug,BFS,American Express,Analytics,275,American Express_Analytics_project,Billdays,(blank),T&M,0,0,0,0,0,0
Aug,BFS,American Express,Analytics,275,American Express_Analytics_project,(blank),Offshore,T&M,83549.76,9769.230769,1850,1960,18856,51114.52923
Aug,BFS,American Express,Analytics,275,American Express_Analytics_project,(blank),Onsite,T&M,70866.432,33750,900,270,7260,28686.432
Aug,BFS,American Express,Analytics,275,American Express_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Aug,BFS,American Express,HCM,276,American Express_HCM_project,Adjustments,(blank),T&M,-25867.51552,0,0,0,0,-25867.51552
Aug,BFS,American Express,HCM,276,American Express_HCM_project,Billdays,(blank),T&M,0,0,0,0,0,0
Aug,BFS,American Express,HCM,276,American Express_HCM_project,(blank),Offshore,T&M,63756,5076.923077,3400,810,24318,30151.07692
Aug,BFS,American Express,HCM,276,American Express_HCM_project,(blank),Onsite,T&M,84817.04,30250,2600,1900,26425,23642.04
