Month,Vertical,Client,Horizontal,Project Id,Project Name,Comment,Onsite/Offshore,Billing Type,Revenue,Compensation,Travel Expense,Software Licenses,Subcontracting Costs,Margin
May,Retail,Home Depot,QA,64,Home Depot_QA_project,(blank),Offshore,T&M,71057,12077,5950,1420,29650,21960
May,Retail,Home Depot,QA,64,Home Depot_QA_project,(blank),Onsite,T&M,57983,34083,1900,960,23332,-2292
May,Retail,Home Depot,QA,64,Home Depot_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Home Depot,SAP,63,Home Depot_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Home Depot,SAP,63,Home Depot_SAP_project,Billdays,(blank),T&M,1353,0,0,0,0,1353
May,Retail,Home Depot,SAP,63,Home Depot_SAP_project,(blank),Offshore,T&M,37860,6000,1150,1160,7614,21936
May,Retail,Home Depot,SAP,63,Home Depot_SAP_project,(blank),Onsite,T&M,76827,44250,3100,1370,26960,1147
May,Retail,Home Depot,SAP,63,Home Depot_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,J.C. Penney,QA,161,J.C. Penney_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,J.C. Penney,QA,161,J.C. Penney_QA_project,Billdays,(blank),FixedBid,3359,0,0,0,0,3359
May,Retail,J.C. Penney,QA,161,J.C. Penney_QA_project,(blank),Offshore,FixedBid,32148,5308,5950,550,11753,8588
May,Retail,J.C. Penney,QA,161,J.C. Penney_QA_project,(blank),Onsite,FixedBid,32614,16250,2950,510,21582,-8678
May,Retail,J.C. Penney,QA,161,J.C. Penney_QA_project,True Up/Down,(blank),FixedBid,37279,0,0,0,0,37279
May,Retail,Kmart,QA,134,Kmart_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Kmart,QA,134,Kmart_QA_project,Billdays,(blank),T&M,1850,0,0,0,0,1850
May,Retail,Kmart,QA,134,Kmart_QA_project,(blank),Offshore,T&M,20181,4154,3200,60,8100,4667
May,Retail,Kmart,QA,134,Kmart_QA_project,(blank),Onsite,T&M,71112,38833,4700,200,27894,-516
May,Retail,Kmart,QA,134,Kmart_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Kroger,Analytics,77,Kroger_Analytics_project,Adjustments,(blank),T&M,48738,0,0,0,0,48738
May,Retail,Kroger,Analytics,77,Kroger_Analytics_project,Billdays,(blank),T&M,3868,0,0,0,0,3868
May,Retail,Kroger,Analytics,77,Kroger_Analytics_project,(blank),Offshore,T&M,38240,3769,3400,320,8533,22218
May,Retail,Kroger,Analytics,77,Kroger_Analytics_project,(blank),Onsite,T&M,94769,48833,5400,1080,13035,26420
May,Retail,Kroger,Analytics,77,Kroger_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Kroger,HCM,78,Kroger_HCM_project,Adjustments,(blank),T&M,-61895,0,0,0,0,-61895
May,Retail,Kroger,HCM,78,Kroger_HCM_project,Billdays,(blank),T&M,4585,0,0,0,0,4585
May,Retail,Kroger,HCM,78,Kroger_HCM_project,(blank),Offshore,T&M,40535,2154,4150,910,29247,4074
May,Retail,Kroger,HCM,78,Kroger_HCM_project,(blank),Onsite,T&M,77110,33583,3400,750,28419,10958
May,Retail,Kroger,HCM,78,Kroger_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Kroger,QA,80,Kroger_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Kroger,QA,80,Kroger_QA_project,Billdays,(blank),FixedBid,2807,0,0,0,0,2807
May,Retail,Kroger,QA,80,Kroger_QA_project,(blank),Offshore,FixedBid,25216,5231,3400,570,7128,8887
May,Retail,Kroger,QA,80,Kroger_QA_project,(blank),Onsite,FixedBid,48256,30833,3150,760,19744,-6231
May,Retail,Kroger,QA,80,Kroger_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Kroger,SAP,79,Kroger_SAP_project,Adjustments,(blank),FixedBid,6026,0,0,0,0,6026
May,Retail,Kroger,SAP,79,Kroger_SAP_project,Billdays,(blank),FixedBid,2869,0,0,0,0,2869
May,Retail,Kroger,SAP,79,Kroger_SAP_project,(blank),Offshore,FixedBid,19040,385,1250,160,16325,920
May,Retail,Kroger,SAP,79,Kroger_SAP_project,(blank),Onsite,FixedBid,72000,49833,1650,1930,0,18587
May,Retail,Kroger,SAP,79,Kroger_SAP_project,True Up/Down,(blank),FixedBid,24963,0,0,0,0,24963
May,Retail,Lowe's,Analytics,292,Lowe's_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Lowe's,Analytics,292,Lowe's_Analytics_project,Billdays,(blank),T&M,4424,0,0,0,0,4424
May,Retail,Lowe's,Analytics,292,Lowe's_Analytics_project,(blank),Offshore,T&M,76258,4154,2500,1120,34941,33543
May,Retail,Lowe's,Analytics,292,Lowe's_Analytics_project,(blank),Onsite,T&M,49123,20500,1400,110,5876,21237
May,Retail,Lowe's,Analytics,292,Lowe's_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Lowe's,HCM,293,Lowe's_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Lowe's,HCM,293,Lowe's_HCM_project,Billdays,(blank),FixedBid,4733,0,0,0,0,4733
May,Retail,Lowe's,HCM,293,Lowe's_HCM_project,(blank),Offshore,FixedBid,42516,5077,3150,190,7987,26112
May,Retail,Lowe's,HCM,293,Lowe's_HCM_project,(blank),Onsite,FixedBid,85242,31333,2300,910,15254,35445
May,Retail,Lowe's,HCM,293,Lowe's_HCM_project,True Up/Down,(blank),FixedBid,-59640,0,0,0,0,-59640
May,Retail,Lowe's,QA,295,Lowe's_QA_project,Adjustments,(blank),T&M,26115,0,0,0,0,26115
May,Retail,Lowe's,QA,295,Lowe's_QA_project,Billdays,(blank),T&M,4352,0,0,0,0,4352
May,Retail,Lowe's,QA,295,Lowe's_QA_project,(blank),Offshore,T&M,14323,4154,2750,360,0,7059
May,Retail,Lowe's,QA,295,Lowe's_QA_project,(blank),Onsite,T&M,48407,15833,2900,710,33681,-4717
May,Retail,Lowe's,QA,295,Lowe's_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Lowe's,SAP,294,Lowe's_SAP_project,Adjustments,(blank),T&M,-15296,0,0,0,0,-15296
May,Retail,Lowe's,SAP,294,Lowe's_SAP_project,Billdays,(blank),T&M,3922,0,0,0,0,3922
May,Retail,Lowe's,SAP,294,Lowe's_SAP_project,(blank),Offshore,T&M,48830,4231,2600,410,19270,22320
May,Retail,Lowe's,SAP,294,Lowe's_SAP_project,(blank),Onsite,T&M,82698,28333,2650,850,38655,12210
May,Retail,Lowe's,SAP,294,Lowe's_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,PepsiCo,QA,201,PepsiCo_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,PepsiCo,QA,201,PepsiCo_QA_project,Billdays,(blank),T&M,1293,0,0,0,0,1293
May,Retail,PepsiCo,QA,201,PepsiCo_QA_project,(blank),Offshore,T&M,27421,2923,2450,960,21226,-138
May,Retail,PepsiCo,QA,201,PepsiCo_QA_project,(blank),Onsite,T&M,46698,17917,900,950,28135,-1204
May,Retail,PepsiCo,QA,201,PepsiCo_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,Analytics,33,Philip Morris_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,Analytics,33,Philip Morris_Analytics_project,Billdays,(blank),T&M,3962,0,0,0,0,3962
May,Retail,Philip Morris,Analytics,33,Philip Morris_Analytics_project,(blank),Offshore,T&M,46807,4000,2350,490,14282,25685
May,Retail,Philip Morris,Analytics,33,Philip Morris_Analytics_project,(blank),Onsite,T&M,96613,39667,2950,1000,12600,40397
May,Retail,Philip Morris,Analytics,33,Philip Morris_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,Cloud,32,Philip Morris_Cloud_project,Adjustments,(blank),FixedBid,26360,0,0,0,0,26360
May,Retail,Philip Morris,Cloud,32,Philip Morris_Cloud_project,Billdays,(blank),FixedBid,2441,0,0,0,0,2441
May,Retail,Philip Morris,Cloud,32,Philip Morris_Cloud_project,(blank),Offshore,FixedBid,42900,4615,3000,660,11826,22799
May,Retail,Philip Morris,Cloud,32,Philip Morris_Cloud_project,(blank),Onsite,FixedBid,14193,5417,2000,520,7776,-1520
May,Retail,Philip Morris,Cloud,32,Philip Morris_Cloud_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Philip Morris,HCM,34,Philip Morris_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,HCM,34,Philip Morris_HCM_project,Billdays,(blank),T&M,3636,0,0,0,0,3636
May,Retail,Philip Morris,HCM,34,Philip Morris_HCM_project,(blank),Offshore,T&M,55911,5923,2700,220,11952,35116
May,Retail,Philip Morris,HCM,34,Philip Morris_HCM_project,(blank),Onsite,T&M,99287,50000,4200,1330,11928,31829
May,Retail,Philip Morris,HCM,34,Philip Morris_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,QA,36,Philip Morris_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,QA,36,Philip Morris_QA_project,Billdays,(blank),T&M,2116,0,0,0,0,2116
May,Retail,Philip Morris,QA,36,Philip Morris_QA_project,(blank),Offshore,T&M,42033,7923,2450,260,6601,24799
May,Retail,Philip Morris,QA,36,Philip Morris_QA_project,(blank),Onsite,T&M,53328,32083,2500,620,19200,-1075
May,Retail,Philip Morris,QA,36,Philip Morris_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,SAP,35,Philip Morris_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Philip Morris,SAP,35,Philip Morris_SAP_project,Billdays,(blank),T&M,3977,0,0,0,0,3977
May,Retail,Philip Morris,SAP,35,Philip Morris_SAP_project,(blank),Offshore,T&M,62157,6385,1400,390,31257,22725
May,Retail,Philip Morris,SAP,35,Philip Morris_SAP_project,(blank),Onsite,T&M,46611,19417,2000,550,11826,12818
May,Retail,Philip Morris,SAP,35,Philip Morris_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Procter & Gamble,QA,122,Procter & Gamble_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Procter & Gamble,QA,122,Procter & Gamble_QA_project,Billdays,(blank),T&M,1439,0,0,0,0,1439
May,Retail,Procter & Gamble,QA,122,Procter & Gamble_QA_project,(blank),Offshore,T&M,46280,6231,2200,570,29308,7971
May,Retail,Procter & Gamble,QA,122,Procter & Gamble_QA_project,(blank),Onsite,T&M,25780,25417,1950,1570,8036,-11193
May,Retail,Procter & Gamble,QA,122,Procter & Gamble_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Safeway,QA,149,Safeway_QA_project,Adjustments,(blank),T&M,31734,0,0,0,0,31734
May,Retail,Safeway,QA,149,Safeway_QA_project,Billdays,(blank),T&M,2251,0,0,0,0,2251
May,Retail,Safeway,QA,149,Safeway_QA_project,(blank),Offshore,T&M,22401,615,750,310,19281,1445
May,Retail,Safeway,QA,149,Safeway_QA_project,(blank),Onsite,T&M,26008,14583,1500,350,7600,1975
May,Retail,Safeway,QA,149,Safeway_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Sears Roebuck,Analytics,113,Sears Roebuck_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Sears Roebuck,Analytics,113,Sears Roebuck_Analytics_project,Billdays,(blank),FixedBid,6192,0,0,0,0,6192
May,Retail,Sears Roebuck,Analytics,113,Sears Roebuck_Analytics_project,(blank),Offshore,FixedBid,45101,4769,3400,1110,11952,23870
May,Retail,Sears Roebuck,Analytics,113,Sears Roebuck_Analytics_project,(blank),Onsite,FixedBid,50285,10833,1700,170,38072,-491
May,Retail,Sears Roebuck,Analytics,113,Sears Roebuck_Analytics_project,True Up/Down,(blank),FixedBid,65016,0,0,0,0,65016
May,Retail,Sears Roebuck,Cloud,112,Sears Roebuck_Cloud_project,Adjustments,(blank),T&M,15731,0,0,0,0,15731
May,Retail,Sears Roebuck,Cloud,112,Sears Roebuck_Cloud_project,Billdays,(blank),T&M,1457,0,0,0,0,1457
May,Retail,Sears Roebuck,Cloud,112,Sears Roebuck_Cloud_project,(blank),Offshore,T&M,45284,8385,2500,1490,13118,19791
May,Retail,Sears Roebuck,Cloud,112,Sears Roebuck_Cloud_project,(blank),Onsite,T&M,50368,30417,1300,1060,17040,552
May,Retail,Sears Roebuck,Cloud,112,Sears Roebuck_Cloud_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Sears Roebuck,HCM,114,Sears Roebuck_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Sears Roebuck,HCM,114,Sears Roebuck_HCM_project,Billdays,(blank),T&M,2866,0,0,0,0,2866
May,Retail,Sears Roebuck,HCM,114,Sears Roebuck_HCM_project,(blank),Offshore,T&M,17638,3692,1100,60,7889,4897
May,Retail,Sears Roebuck,HCM,114,Sears Roebuck_HCM_project,(blank),Onsite,T&M,52427,29000,1450,1330,13422,7225
May,Retail,Sears Roebuck,HCM,114,Sears Roebuck_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Sears Roebuck,QA,116,Sears Roebuck_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Sears Roebuck,QA,116,Sears Roebuck_QA_project,Billdays,(blank),FixedBid,2849,0,0,0,0,2849
May,Retail,Sears Roebuck,QA,116,Sears Roebuck_QA_project,(blank),Offshore,FixedBid,46541,8077,2400,1420,27220,7424
May,Retail,Sears Roebuck,QA,116,Sears Roebuck_QA_project,(blank),Onsite,FixedBid,25805,11917,1350,1150,21654,-10266
May,Retail,Sears Roebuck,QA,116,Sears Roebuck_QA_project,True Up/Down,(blank),FixedBid,3419,0,0,0,0,3419
May,Retail,Sears Roebuck,SAP,115,Sears Roebuck_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Sears Roebuck,SAP,115,Sears Roebuck_SAP_project,Billdays,(blank),T&M,901,0,0,0,0,901
May,Retail,Sears Roebuck,SAP,115,Sears Roebuck_SAP_project,(blank),Offshore,T&M,33820,5000,2200,610,8965,17045
May,Retail,Sears Roebuck,SAP,115,Sears Roebuck_SAP_project,(blank),Onsite,T&M,20477,17333,1650,70,0,1423
May,Retail,Sears Roebuck,SAP,115,Sears Roebuck_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,Supervalu,QA,265,Supervalu_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Supervalu,QA,265,Supervalu_QA_project,Billdays,(blank),FixedBid,1757,0,0,0,0,1757
May,Retail,Supervalu,QA,265,Supervalu_QA_project,(blank),Offshore,FixedBid,22241,5231,1150,660,0,15201
May,Retail,Supervalu,QA,265,Supervalu_QA_project,(blank),Onsite,FixedBid,29123,13750,2700,430,31185,-18942
May,Retail,Supervalu,QA,265,Supervalu_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Target,HCM,119,Target_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Target,HCM,119,Target_HCM_project,Billdays,(blank),FixedBid,4056,0,0,0,0,4056
May,Retail,Target,HCM,119,Target_HCM_project,(blank),Offshore,FixedBid,49822,4615,3400,1160,27192,13455
May,Retail,Target,HCM,119,Target_HCM_project,(blank),Onsite,FixedBid,75546,38833,4950,250,20280,11233
May,Retail,Target,HCM,119,Target_HCM_project,True Up/Down,(blank),FixedBid,23118,0,0,0,0,23118
May,Retail,Target,QA,121,Target_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,Target,QA,121,Target_QA_project,Billdays,(blank),FixedBid,1702,0,0,0,0,1702
May,Retail,Target,QA,121,Target_QA_project,(blank),Offshore,FixedBid,20214,4462,2900,900,0,11952
May,Retail,Target,QA,121,Target_QA_project,(blank),Onsite,FixedBid,45696,32750,2950,700,23232,-13936
May,Retail,Target,QA,121,Target_QA_project,True Up/Down,(blank),FixedBid,-11236,0,0,0,0,-11236
May,Retail,Target,SAP,120,Target_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,Target,SAP,120,Target_SAP_project,Billdays,(blank),T&M,2907,0,0,0,0,2907
May,Retail,Target,SAP,120,Target_SAP_project,(blank),Offshore,T&M,15549,615,1200,520,16111,-2897
May,Retail,Target,SAP,120,Target_SAP_project,(blank),Onsite,T&M,36380,18583,3200,1320,18799,-5523
May,Retail,Target,SAP,120,Target_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,WalMart Stores,Analytics,2,WalMart Stores_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,WalMart Stores,Analytics,2,WalMart Stores_Analytics_project,Billdays,(blank),FixedBid,5171,0,0,0,0,5171
May,Retail,WalMart Stores,Analytics,2,WalMart Stores_Analytics_project,(blank),Offshore,FixedBid,47864,5462,2800,1010,6750,31842
May,Retail,WalMart Stores,Analytics,2,WalMart Stores_Analytics_project,(blank),Onsite,FixedBid,69654,27333,7400,720,19794,14406
May,Retail,WalMart Stores,Analytics,2,WalMart Stores_Analytics_project,True Up/Down,(blank),FixedBid,-41887,0,0,0,0,-41887
May,Retail,WalMart Stores,Cloud,1,WalMart Stores_Cloud_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,WalMart Stores,Cloud,1,WalMart Stores_Cloud_project,Billdays,(blank),T&M,3402,0,0,0,0,3402
May,Retail,WalMart Stores,Cloud,1,WalMart Stores_Cloud_project,(blank),Offshore,T&M,41907,3462,4400,310,30984,2752
May,Retail,WalMart Stores,Cloud,1,WalMart Stores_Cloud_project,(blank),Onsite,T&M,44543,24583,1200,130,15150,3480
May,Retail,WalMart Stores,Cloud,1,WalMart Stores_Cloud_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,WalMart Stores,HCM,3,WalMart Stores_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Retail,WalMart Stores,HCM,3,WalMart Stores_HCM_project,Billdays,(blank),FixedBid,3073,0,0,0,0,3073
May,Retail,WalMart Stores,HCM,3,WalMart Stores_HCM_project,(blank),Offshore,FixedBid,69142,2231,1950,500,53990,10471
May,Retail,WalMart Stores,HCM,3,WalMart Stores_HCM_project,(blank),Onsite,FixedBid,53948,23000,1750,610,14169,14419
May,Retail,WalMart Stores,HCM,3,WalMart Stores_HCM_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
May,Retail,WalMart Stores,QA,5,WalMart Stores_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,WalMart Stores,QA,5,WalMart Stores_QA_project,Billdays,(blank),T&M,2465,0,0,0,0,2465
May,Retail,WalMart Stores,QA,5,WalMart Stores_QA_project,(blank),Offshore,T&M,16339,2154,1200,1050,5824,6112
May,Retail,WalMart Stores,QA,5,WalMart Stores_QA_project,(blank),Onsite,T&M,61194,34500,3100,1530,32691,-10627
May,Retail,WalMart Stores,QA,5,WalMart Stores_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Retail,WalMart Stores,SAP,4,WalMart Stores_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Retail,WalMart Stores,SAP,4,WalMart Stores_SAP_project,Billdays,(blank),T&M,2704,0,0,0,0,2704
May,Retail,WalMart Stores,SAP,4,WalMart Stores_SAP_project,(blank),Offshore,T&M,69567,7923,3250,1060,27319,30015
May,Retail,WalMart Stores,SAP,4,WalMart Stores_SAP_project,(blank),Onsite,T&M,74879,33417,2100,180,32117,7065
May,Retail,WalMart Stores,SAP,4,WalMart Stores_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,American Electric Power,QA,44,American Electric Power_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Technology,American Electric Power,QA,44,American Electric Power_QA_project,Billdays,(blank),FixedBid,2202,0,0,0,0,2202
May,Technology,American Electric Power,QA,44,American Electric Power_QA_project,(blank),Offshore,FixedBid,17920,4769,2450,160,7348,3193
May,Technology,American Electric Power,QA,44,American Electric Power_QA_project,(blank),Onsite,FixedBid,29286,19417,1950,870,17931,-10881
May,Technology,American Electric Power,QA,44,American Electric Power_QA_project,True Up/Down,(blank),FixedBid,31703,0,0,0,0,31703
May,Technology,American Electric Power,SAP,43,American Electric Power_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Technology,American Electric Power,SAP,43,American Electric Power_SAP_project,Billdays,(blank),FixedBid,2236,0,0,0,0,2236
May,Technology,American Electric Power,SAP,43,American Electric Power_SAP_project,(blank),Offshore,FixedBid,6912,1000,1500,560,0,3852
May,Technology,American Electric Power,SAP,43,American Electric Power_SAP_project,(blank),Onsite,FixedBid,33792,22167,2250,550,12525,-3700
May,Technology,American Electric Power,SAP,43,American Electric Power_SAP_project,True Up/Down,(blank),FixedBid,-4695,0,0,0,0,-4695
May,Technology,AOL Time Warner,Analytics,126,AOL Time Warner_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Technology,AOL Time Warner,Analytics,126,AOL Time Warner_Analytics_project,Billdays,(blank),T&M,3671,0,0,0,0,3671
May,Technology,AOL Time Warner,Analytics,126,AOL Time Warner_Analytics_project,(blank),Offshore,T&M,51392,6615,1700,750,15940,26387
May,Technology,AOL Time Warner,Analytics,126,AOL Time Warner_Analytics_project,(blank),Onsite,T&M,77087,30833,2000,2120,24195,17938
May,Technology,AOL Time Warner,Analytics,126,AOL Time Warner_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,AOL Time Warner,HCM,127,AOL Time Warner_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Technology,AOL Time Warner,HCM,127,AOL Time Warner_HCM_project,Billdays,(blank),FixedBid,4431,0,0,0,0,4431
May,Technology,AOL Time Warner,HCM,127,AOL Time Warner_HCM_project,(blank),Offshore,FixedBid,52668,4846,2300,800,15437,29285
May,Technology,AOL Time Warner,HCM,127,AOL Time Warner_HCM_project,(blank),Onsite,FixedBid,84938,33417,2350,790,47335,1046
May,Technology,AOL Time Warner,HCM,127,AOL Time Warner_HCM_project,True Up/Down,(blank),FixedBid,5317,0,0,0,0,5317
May,Technology,AOL Time Warner,QA,129,AOL Time Warner_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
May,Technology,AOL Time Warner,QA,129,AOL Time Warner_QA_project,Billdays,(blank),FixedBid,2614,0,0,0,0,2614
May,Technology,AOL Time Warner,QA,129,AOL Time Warner_QA_project,(blank),Offshore,FixedBid,22253,3231,200,870,7515,10437
May,Technology,AOL Time Warner,QA,129,AOL Time Warner_QA_project,(blank),Onsite,FixedBid,39034,19417,3000,670,25109,-9162
May,Technology,AOL Time Warner,QA,129,AOL Time Warner_QA_project,True Up/Down,(blank),FixedBid,-31373,0,0,0,0,-31373
May,Technology,AOL Time Warner,SAP,128,AOL Time Warner_SAP_project,Adjustments,(blank),T&M,38436,0,0,0,0,38436
May,Technology,AOL Time Warner,SAP,128,AOL Time Warner_SAP_project,Billdays,(blank),T&M,3051,0,0,0,0,3051
May,Technology,AOL Time Warner,SAP,128,AOL Time Warner_SAP_project,(blank),Offshore,T&M,43831,1615,1350,120,40077,669
May,Technology,AOL Time Warner,SAP,128,AOL Time Warner_SAP_project,(blank),Onsite,T&M,71567,39417,5100,1180,21290,4581
May,Technology,AOL Time Warner,SAP,128,AOL Time Warner_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,AT&T,QA,51,AT&T_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Technology,AT&T,QA,51,AT&T_QA_project,Billdays,(blank),T&M,3439,0,0,0,0,3439
May,Technology,AT&T,QA,51,AT&T_QA_project,(blank),Offshore,T&M,24548,2615,200,700,7181,13851
May,Technology,AT&T,QA,51,AT&T_QA_project,(blank),Onsite,T&M,46929,29500,2200,1300,11640,2289
May,Technology,AT&T,QA,51,AT&T_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,AT&T,SAP,50,AT&T_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Technology,AT&T,SAP,50,AT&T_SAP_project,Billdays,(blank),T&M,2561,0,0,0,0,2561
May,Technology,AT&T,SAP,50,AT&T_SAP_project,(blank),Offshore,T&M,22273,4000,1650,950,7089,8584
May,Technology,AT&T,SAP,50,AT&T_SAP_project,(blank),Onsite,T&M,77786,43917,3200,1290,16388,12992
May,Technology,AT&T,SAP,50,AT&T_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,BellSouth,HCM,252,BellSouth_HCM_project,Adjustments,(blank),T&M,-21824,0,0,0,0,-21824
May,Technology,BellSouth,HCM,252,BellSouth_HCM_project,Billdays,(blank),T&M,2798,0,0,0,0,2798
May,Technology,BellSouth,HCM,252,BellSouth_HCM_project,(blank),Offshore,T&M,38875,4308,1000,1110,15511,16946
May,Technology,BellSouth,HCM,252,BellSouth_HCM_project,(blank),Onsite,T&M,63726,31500,3400,1310,7425,20091
May,Technology,BellSouth,HCM,252,BellSouth_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,BellSouth,QA,254,BellSouth_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Technology,BellSouth,QA,254,BellSouth_QA_project,Billdays,(blank),T&M,1847,0,0,0,0,1847
May,Technology,BellSouth,QA,254,BellSouth_QA_project,(blank),Offshore,T&M,25149,3923,4250,860,0,16116
May,Technology,BellSouth,QA,254,BellSouth_QA_project,(blank),Onsite,T&M,71883,46500,2650,820,19392,2521
May,Technology,BellSouth,QA,254,BellSouth_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,BellSouth,SAP,253,BellSouth_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
May,Technology,BellSouth,SAP,253,BellSouth_SAP_project,Billdays,(blank),T&M,2262,0,0,0,0,2262
May,Technology,BellSouth,SAP,253,BellSouth_SAP_project,(blank),Offshore,T&M,56765,3538,3900,990,36300,12036
May,Technology,BellSouth,SAP,253,BellSouth_SAP_project,(blank),Onsite,T&M,66845,30500,2200,760,22188,11197
May,Technology,BellSouth,SAP,253,BellSouth_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,Cisco Systems,Analytics,287,Cisco Systems_Analytics_project,Adjustments,(blank),T&M,-39175,0,0,0,0,-39175
May,Technology,Cisco Systems,Analytics,287,Cisco Systems_Analytics_project,Billdays,(blank),T&M,2839,0,0,0,0,2839
May,Technology,Cisco Systems,Analytics,287,Cisco Systems_Analytics_project,(blank),Offshore,T&M,38799,5000,3600,1060,16052,13087
May,Technology,Cisco Systems,Analytics,287,Cisco Systems_Analytics_project,(blank),Onsite,T&M,28409,12917,1100,550,12150,1692
May,Technology,Cisco Systems,Analytics,287,Cisco Systems_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
May,Technology,Cisco Systems,Cloud,286,Cisco Systems_Cloud_project,Adjustments,(blank),T&M,27810,0,0,0,0,27810
May,Technology,Cisco Systems,Cloud,286,Cisco Systems_Cloud_project,Billdays,(blank),T&M,1931,0,0,0,0,1931
